wins,losses,draws,height_cm,weight_kg,reach_in_cm,sig_strikes_landed_min,sig_strike_acc,sig_strikes_absorbed_min,sig_strike_def,avg_takedowns_landed_15_min,takedown_acc,takedown_def,avg_sub_attempt_15_min
101,19,1,187.96,113.4,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,1,2,172.72,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,7,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,9,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,3,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,3,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,2,0,182.88,79.38,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,5,3,175.26,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
9,4,0,182.88,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,1,0,203.2,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,2,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,2,0,187.96,83.91,195.58,0.0,0,9.6,33,0.0,0,0,0.0
9,2,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
9,2,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,3,2,185.42,131.54,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,4,0,170.18,90.72,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,2,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,3,0,182.88,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,0,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,8,0,172.72,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,3,0,175.26,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
10,35,0,170.18,70.31,182.88,0.0,0,0.0,100,0.0,0,100,0.0
17,3,0,193.04,111.13,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,0,0,193.04,113.4,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,1,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,2,0,182.88,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,1,0,180.34,90.72,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,11,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,1,0,190.5,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,3,0,195.58,124.74,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
10,7,0,198.12,111.13,182.88,0.0,0,9.68,33,0.0,0,50,0.0
5,2,0,170.18,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,1,0,180.34,104.33,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,2,0,182.88,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,10,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
17,8,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,1,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
18,6,0,187.96,83.91,182.88,0.0,0,2.4,42,9.0,100,0,0.0
8,5,0,193.04,117.93,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,2,0,180.34,146.51,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,0,0,177.8,116.57,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,85.28,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,4,0,187.96,181.44,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,1,0,170.18,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,9,0,177.8,97.98,182.88,0.0,0,5.58,60,0.0,0,0,0.0
7,3,0,185.42,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,0,0,195.58,115.67,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,3,0,182.88,97.52,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,6,0,177.8,77.11,182.88,0.0,0,5.88,16,0.0,0,0,0.0
8,12,1,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
10,6,0,172.72,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,6,1,180.34,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,167.64,108.86,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,3,0,187.96,90.72,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,4,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
19,5,0,172.72,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,1,0,172.72,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,10,1,180.34,70.31,182.88,0.0,0,9.68,21,0.0,0,0,0.0
4,1,0,177.8,56.7,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,5,0,180.34,88.45,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,3,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
17,4,0,185.42,97.52,182.88,0.0,0,3.05,60,0.0,0,50,0.0
3,3,0,177.8,74.84,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,4,0,167.64,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,3,0,177.8,72.57,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,7,0,172.72,70.31,182.88,0.0,0,1.33,50,0.0,0,0,0.0
3,3,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,4,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,7,0,182.88,83.91,182.88,0.0,0,2.0,25,0.0,0,0,0.0
5,4,0,170.18,99.79,182.88,0.0,0,3.37,56,0.0,0,0,0.0
0,1,0,190.5,120.2,182.88,0.0,0,0.54,0,0.0,0,66,0.0
6,2,0,175.26,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,1,0,187.96,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
21,15,1,175.26,81.65,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,4,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,3,0,177.8,88.45,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,1,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,0,0,167.64,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,180.34,99.79,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,170.18,74.84,182.88,0.0,0,0.0,0,0.0,0,0,0.0
17,8,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,7,0,177.8,58.97,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,4,0,180.34,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,1,0,167.64,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,1,0,182.88,95.25,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,2,0,165.1,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,11,1,160.02,51.26,182.88,0.0,0,2.4,57,0.0,0,100,0.0
5,10,0,180.34,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,6,0,172.72,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,8,1,187.96,104.33,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,0,0,170.18,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,6,0,180.34,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,4,0,167.64,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
9,3,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,4,0,180.34,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,7,0,165.1,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
9,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,6.47,45,0.0,0,0,0.0
16,22,6,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,2,0,182.88,97.52,182.88,0.0,0,3.32,53,0.0,0,0,0.0
9,9,0,203.2,136.08,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,3,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,82.1,182.88,0.0,0,17.14,50,0.0,0,0,0.0
7,3,0,175.26,77.11,182.88,0.0,0,1.73,43,1.0,10,0,0.0
5,2,1,185.42,111.13,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,2,0,162.56,56.7,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,2,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,11,0,182.88,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,3,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,6,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,1,0,162.56,61.23,162.56,0.0,0,0.0,100,15.52,100,0,0.0
5,7,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,2,0,182.88,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,0,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
9,2,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,2,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
12,17,0,167.64,70.31,182.88,0.0,0,1.36,50,0.0,0,0,0.0
13,0,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
253,53,10,182.88,108.86,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,1,0,193.04,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,4,0,175.26,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,0,0,177.8,52.16,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,9,0,175.26,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
20,15,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,8,0,182.88,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,0,0,177.8,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
12,7,0,180.34,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,2,0,175.26,102.06,182.88,0.0,0,0.43,0,0.0,0,0,0.0
2,1,0,177.8,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,5,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
9,9,0,172.72,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,2,1,187.96,156.49,182.88,0.0,0,0.0,0,0.0,0,0,0.0
25,6,0,170.18,65.77,182.88,0.0,0,0.3,75,4.57,33,0,0.0
17,6,1,165.1,56.7,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,1,0,185.42,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,1,0,187.96,120.2,177.8,0.0,0,1.52,0,0.0,0,0,0.0
8,5,0,175.26,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,0,0,180.34,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,2,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,4,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,6,0,172.72,88.0,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,3,0,175.26,90.72,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,2,0,190.5,108.86,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,185.42,108.86,182.88,0.0,0,3.01,15,0.0,0,0,0.0
0,1,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,5,1,187.96,113.4,182.88,0.0,0,0.0,0,0.0,0,0,0.0
23,7,0,182.88,77.11,182.88,0.0,0,6.45,35,0.0,0,50,0.0
11,7,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,4,0,182.88,113.4,182.88,0.0,0,11.67,30,0.0,0,0,0.0
15,22,0,182.88,124.74,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,0,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,4,0,180.34,110.22,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,10,0,160.02,56.7,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,190.5,102.06,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,5,0,177.8,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,4,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,9,4,180.34,90.26,182.88,0.0,0,0.0,0,0.0,0,0,0.0
19,20,6,175.26,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,13,0,162.56,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,1,0,177.8,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,1,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,5,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,187.96,111.13,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,185.42,83.91,182.88,0.0,0,1.39,60,0.0,0,0,0.0
6,2,0,177.8,120.2,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,7,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,0,0,177.8,58.97,182.88,0.0,0,0.0,0,0.0,0,0,0.0
12,7,1,177.8,77.11,182.88,0.0,0,15.56,22,0.0,0,100,0.0
6,5,0,187.96,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,2,0,170.18,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,9,0,185.42,90.72,182.88,0.0,0,0.0,0,0.0,0,0,0.0
12,2,2,172.72,61.23,182.88,0.0,0,0.88,33,0.0,0,0,0.0
6,3,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,2,0,187.96,110.22,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,0,0,177.8,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,6,1,180.34,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,0,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,86.18,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,0,0,177.8,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,4,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,23,0,185.42,108.86,182.88,0.0,0,0.0,0,0.0,0,0,0.0
10,8,1,167.64,72.57,182.88,0.0,0,0.22,80,3.27,50,0,0.0
0,1,0,170.18,99.79,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,0,0,187.96,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,5,1,180.34,92.99,182.88,0.0,0,3.13,25,0.0,0,0,0.0
3,4,0,172.72,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,4,0,187.96,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,5,1,172.72,68.04,182.88,0.0,0,0.0,0,0.0,0,0,0.0
45,62,1,177.8,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,1,0,182.88,81.65,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,2,0,203.2,349.27,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,2,0,177.8,83.91,182.88,0.0,0,1.63,14,0.0,0,0,0.0
3,3,0,180.34,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,2,0,177.8,61.23,182.88,0.0,0,0.54,83,8.04,100,0,0.0
4,1,0,182.88,70.31,193.04,0.0,0,0.0,0,0.0,0,0,0.0
8,17,0,180.34,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,4,0,160.02,56.7,160.02,0.0,0,1.71,70,0.0,0,0,0.0
5,2,0,170.18,56.7,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,180.34,80.74,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,2,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,2,0,187.96,83.91,182.88,0.0,0,2.4,40,0.0,0,0,0.0
1,2,0,182.88,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,2,0,182.88,90.26,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,185.42,88.9,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,4,0,157.48,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,6,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
10,6,0,175.26,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,1,0,175.26,65.77,182.88,0.0,0,7.83,29,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,3,1,160.02,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,3,1,180.34,88.9,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,1,0,187.96,83.91,198.12,0.0,0,1.94,33,0.0,0,0,0.0
8,3,0,195.58,120.2,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,2,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,5,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,1,0,185.42,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,3,0,187.96,113.4,182.88,0.0,0,2.14,0,32.14,100,0,0.0
20,25,0,162.56,56.7,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,3,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,6,0,180.34,74.84,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,172.72,107.95,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,16,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,4,0,187.96,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
24,5,1,190.5,107.5,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,10,0,175.26,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,19,1,182.88,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,1,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,3,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,5,0,177.8,77.11,182.88,0.0,0,4.27,34,0.0,0,0,0.0
10,16,0,180.34,92.99,182.88,0.0,0,6.58,27,0.0,0,0,0.0
3,15,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,3,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,4,0,182.88,90.72,182.88,0.0,0,0.0,0,0.0,0,0,0.0
56,29,4,172.72,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,7,0,190.5,97.98,182.88,0.0,0,5.45,33,0.0,0,0,0.0
0,2,0,185.42,97.52,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,2,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,2,0,162.56,56.7,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,0,0,182.88,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,0,1,205.74,110.22,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,1,0,165.1,56.7,172.72,0.0,0,0.0,0,0.0,0,0,0.0
7,2,4,167.64,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,15,0,170.18,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,7,0,177.8,70.31,182.88,0.0,0,0.0,100,7.32,100,0,0.0
5,7,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,3,0,182.88,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,3,0,177.8,52.16,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,0,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,0,0,182.88,120.2,182.88,0.0,0,5.8,13,0.0,0,0,0.0
4,4,0,182.88,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,10,0,175.26,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,180.34,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,5,0,172.72,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,2,0,170.18,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,8,0,167.64,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,3,0,170.18,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
21,37,1,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,0,0,177.8,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,3,0,182.88,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
20,9,0,180.34,70.31,182.88,0.0,0,3.68,55,5.81,50,0,0.0
4,4,0,185.42,72.57,182.88,0.0,0,0.0,0,0.0,0,0,0.0
15,3,0,170.18,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,4,0,187.96,102.06,182.88,0.0,0,0.0,0,0.0,0,0,0.0
31,5,0,190.5,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,16,0,180.34,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
9,10,1,175.26,99.79,182.88,0.0,0,0.0,0,0.0,0,0,0.0
11,0,0,177.8,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,0,0,177.8,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,2,0,175.26,102.06,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,11,0,195.58,113.4,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,11,1,187.96,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,6,3,185.42,92.99,182.88,0.0,0,0.0,0,0.0,0,0,0.0
16,6,0,172.72,65.77,170.18,0.0,0,0.0,0,0.0,0,0,0.0
0,3,0,182.88,73.03,182.88,0.0,0,0.94,42,0.0,0,0,0.0
1,2,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
12,15,0,175.26,99.79,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,2,0,185.42,83.91,182.88,0.0,0,3.36,22,0.0,0,0,0.0
6,8,0,175.26,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
3,2,0,182.88,106.59,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,4,0,175.26,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,0,0,172.72,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
18,22,3,187.96,99.79,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,0,0,170.18,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,4,0,180.34,79.38,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,4,0,167.64,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,0,0,170.18,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
20,17,1,182.88,108.86,182.88,0.0,0,0.0,0,0.0,0,0,0.0
7,8,0,182.88,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,3,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
14,9,0,193.04,104.33,182.88,0.0,0,0.0,0,0.0,0,0,0.0
13,10,0,180.34,104.33,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,2,0,185.42,92.99,182.88,0.0,0,8.22,31,0.0,0,100,0.0
8,3,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,0,0,167.64,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
6,2,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,6,0,182.88,86.18,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,1,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
2,2,0,180.34,90.72,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,2,0,177.8,72.57,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,5,0,182.88,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
5,2,0,175.26,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,1,0,190.5,136.08,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,1,0,177.8,61.23,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,2,0,185.42,74.84,182.88,0.0,0,5.57,48,0.0,0,0,0.0
0,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
9,2,0,180.34,70.31,182.88,0.0,0,0.0,0,0.0,0,0,0.0
1,4,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
4,6,0,175.26,83.91,182.88,0.0,0,0.0,0,0.0,0,0,0.0
16,4,0,187.96,92.99,193.04,0.0,0,0.0,0,0.0,0,0,0.0
8,6,0,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
10,16,1,182.88,124.74,182.88,0.0,0,0.0,0,0.0,0,0,0.0
10,7,1,177.8,65.77,182.88,0.0,0,0.0,0,0.0,0,0,0.0
8,4,0,177.8,56.7,182.88,0.0,0,0.0,0,0.0,0,0,0.0
0,0,0,177.8,77.11,182.88,0.0,0,0.0,0,0.0,0,0,0.0
